,image,pt0,pt1,template
835,DL355e.png,988,355,l.png
836,DL355e.png,989,355,l.png
837,DL355e.png,1011,355,l.png
838,DL355e.png,1012,355,l.png
839,DL355e.png,989,356,l.png
840,DL355e.png,1012,356,l.png
841,DL355e.png,144,450,l.png
842,DL355e.png,145,450,l.png
843,DL355e.png,145,451,l.png
844,DL355e.png,1767,312,b.png
845,DL355e.png,122,453,b.png
846,DL355e.png,122,454,b.png
847,DL356e.png,414,247,l.png
848,DL356e.png,415,247,l.png
849,DL356e.png,439,247,l.png
850,DL356e.png,440,247,l.png
851,DL356e.png,440,248,l.png
852,DL356e.png,1766,309,l.png
853,DL356e.png,1767,309,l.png
854,DL356e.png,1767,310,l.png
855,DL356e.png,124,450,l.png
856,DL356e.png,125,450,l.png
857,DL356e.png,147,450,l.png
858,DL356e.png,148,450,l.png
859,DL356e.png,125,451,l.png
860,DL356e.png,148,451,l.png
861,DL360e.png,1766,308,l.png
862,DL360e.png,1767,308,l.png
863,DL360e.png,1787,308,l.png
864,DL360e.png,1788,308,l.png
865,DL360e.png,1767,309,l.png
866,DL360e.png,1788,309,l.png
867,DL360e.png,105,449,l.png
868,DL360e.png,106,449,l.png
869,DL360e.png,106,450,l.png
870,DL360e.png,169,473,l.png
871,DL360e.png,170,473,l.png
872,DL360e.png,189,473,l.png
873,DL360e.png,190,473,l.png
874,DL360e.png,190,474,l.png
875,DL360e.png,81,495,l.png
876,DL360e.png,82,495,l.png
877,DL360e.png,128,495,l.png
878,DL360e.png,82,496,l.png
879,DL360e.png,106,496,l.png
880,DL360e.png,107,496,l.png
881,DL360e.png,147,496,l.png
882,DL360e.png,148,496,l.png
883,DL360e.png,169,496,l.png
884,DL360e.png,170,496,l.png
885,DL360e.png,190,496,l.png
886,DL360e.png,592,496,l.png
887,DL360e.png,148,497,l.png
888,DL360e.png,190,497,l.png
889,DL360e.png,235,497,l.png
890,DL360e.png,236,497,l.png
891,DL360e.png,592,497,l.png
892,DL360e.png,236,498,l.png
893,DL360e.png,213,516,l.png
894,DL360e.png,214,516,l.png
895,DL360e.png,258,516,l.png
896,DL360e.png,259,516,l.png
897,DL360e.png,169,517,l.png
898,DL360e.png,214,517,l.png
899,DL360e.png,259,517,l.png
900,DL360e.png,280,517,l.png
901,DL360e.png,281,517,l.png
902,DL360e.png,281,518,l.png
903,DL360e.png,300,518,l.png
904,DL360e.png,301,518,l.png
905,DL360e.png,301,519,l.png
906,DL360e.png,881,549,l.png
907,DL360e.png,882,549,l.png
908,DL360e.png,882,550,l.png
909,DL360e.png,104,477,b.png
910,DL360e.png,128,477,b.png
911,DL360e.png,149,477,b.png
912,DL361e.png,2004,218,l.png
913,DL361e.png,2005,218,l.png
914,DL361e.png,2028,218,l.png
915,DL361e.png,2029,218,l.png
916,DL361e.png,2005,219,l.png
917,DL361e.png,2029,219,l.png
918,DL361e.png,2005,242,l.png
919,DL361e.png,2006,242,l.png
920,DL361e.png,2006,243,l.png
921,DL361e.png,1766,308,l.png
922,DL361e.png,1767,308,l.png
923,DL361e.png,1767,309,l.png
924,DL361e.png,175,311,l.png
925,DL361e.png,176,311,l.png
926,DL361e.png,176,312,l.png
927,DL361e.png,152,357,l.png
928,DL361e.png,153,357,l.png
929,DL361e.png,153,358,l.png
930,DL361e.png,1123,376,l.png
931,DL361e.png,1124,376,l.png
932,DL361e.png,1124,377,l.png
933,DL361e.png,152,379,l.png
934,DL361e.png,153,379,l.png
935,DL361e.png,153,380,l.png
936,DL361e.png,130,403,l.png
937,DL361e.png,131,403,l.png
938,DL361e.png,131,404,l.png
939,DL361e.png,130,425,l.png
940,DL361e.png,131,425,l.png
941,DL361e.png,131,426,l.png
942,DL361e.png,82,428,l.png
943,DL361e.png,83,428,l.png
944,DL361e.png,82,450,l.png
945,DL361e.png,83,450,l.png
946,DL361e.png,106,450,l.png
947,DL361e.png,107,450,l.png
948,DL361e.png,131,450,l.png
949,DL361e.png,83,451,l.png
950,DL361e.png,107,451,l.png
951,DL361e.png,131,451,l.png
952,DL361e.png,150,451,l.png
953,DL361e.png,151,451,l.png
954,DL361e.png,151,452,l.png
955,DL361e.png,82,471,l.png
956,DL361e.png,82,472,l.png
957,DL361e.png,130,472,l.png
958,DL361e.png,131,472,l.png
959,DL361e.png,131,473,l.png
960,DL361e.png,150,473,l.png
961,DL361e.png,151,473,l.png
962,DL361e.png,170,473,l.png
963,DL361e.png,171,473,l.png
964,DL361e.png,151,474,l.png
965,DL361e.png,171,474,l.png
966,DL361e.png,81,495,l.png
967,DL361e.png,82,495,l.png
968,DL361e.png,82,496,l.png
969,DL361e.png,106,496,l.png
970,DL361e.png,107,496,l.png
971,DL361e.png,150,496,l.png
972,DL361e.png,151,496,l.png
973,DL361e.png,151,497,l.png
974,DL361e.png,1168,499,l.png
975,DL361e.png,1169,499,l.png
976,DL361e.png,1211,499,l.png
977,DL361e.png,1212,499,l.png
978,DL361e.png,904,500,l.png
979,DL361e.png,1169,500,l.png
980,DL361e.png,1212,500,l.png
981,DL361e.png,904,501,l.png
982,DL361e.png,880,526,l.png
983,DL361e.png,881,526,l.png
984,DL361e.png,904,526,l.png
985,DL361e.png,905,526,l.png
986,DL361e.png,928,526,l.png
987,DL361e.png,929,526,l.png
988,DL361e.png,881,527,l.png
989,DL361e.png,905,527,l.png
990,DL361e.png,929,527,l.png
991,DL361e.png,811,549,l.png
992,DL361e.png,881,549,l.png
993,DL361e.png,882,549,l.png
994,DL361e.png,1390,549,l.png
995,DL361e.png,1391,549,l.png
996,DL361e.png,811,550,l.png
997,DL361e.png,882,550,l.png
998,DL361e.png,905,550,l.png
999,DL361e.png,906,550,l.png
1000,DL361e.png,1391,550,l.png
1001,DL361e.png,906,551,l.png
1002,DL361e.png,811,573,l.png
1003,DL361e.png,812,573,l.png
1004,DL361e.png,812,574,l.png
1005,DL361e.png,905,574,l.png
1006,DL361e.png,906,574,l.png
1007,DL361e.png,906,575,l.png
1008,DL361e.png,1411,595,l.png
1009,DL361e.png,1435,595,l.png
1010,DL361e.png,1436,595,l.png
1011,DL361e.png,792,596,l.png
1012,DL361e.png,793,596,l.png
1013,DL361e.png,1411,596,l.png
1014,DL361e.png,1436,596,l.png
1015,DL361e.png,793,597,l.png
1016,DL361e.png,1410,619,l.png
1017,DL361e.png,1411,619,l.png
1018,DL361e.png,1411,620,l.png
1019,DL361e.png,104,477,b.png
1020,DL357e.png,2014,225,l.png
1021,DL357e.png,2015,225,l.png
1022,DL357e.png,2036,225,l.png
1023,DL357e.png,2037,225,l.png
1024,DL357e.png,1844,226,l.png
1025,DL357e.png,1845,226,l.png
1026,DL357e.png,1869,226,l.png
1027,DL357e.png,2015,226,l.png
1028,DL357e.png,2037,226,l.png
1029,DL357e.png,1845,227,l.png
1030,DL357e.png,1869,227,l.png
1031,DL357e.png,414,247,l.png
1032,DL357e.png,415,247,l.png
1033,DL357e.png,2014,250,l.png
1034,DL357e.png,2015,250,l.png
1035,DL357e.png,1868,251,l.png
1036,DL357e.png,1869,251,l.png
1037,DL357e.png,2015,251,l.png
1038,DL357e.png,1869,252,l.png
1039,DL357e.png,414,269,l.png
1040,DL357e.png,415,269,l.png
1041,DL357e.png,415,270,l.png
1042,DL357e.png,439,270,l.png
1043,DL357e.png,440,270,l.png
1044,DL357e.png,461,270,l.png
1045,DL357e.png,462,270,l.png
1046,DL357e.png,440,271,l.png
1047,DL357e.png,462,271,l.png
1048,DL357e.png,1766,309,l.png
1049,DL357e.png,1767,309,l.png
1050,DL357e.png,1789,309,l.png
1051,DL357e.png,1790,309,l.png
1052,DL357e.png,1767,310,l.png
1053,DL357e.png,1790,310,l.png
1054,DL357e.png,547,334,l.png
1055,DL357e.png,548,334,l.png
1056,DL357e.png,548,335,l.png
1057,DL357e.png,569,356,l.png
1058,DL357e.png,570,356,l.png
1059,DL357e.png,570,357,l.png
1060,DL357e.png,1150,358,l.png
1061,DL357e.png,1151,358,l.png
1062,DL357e.png,1151,359,l.png
1063,DL357e.png,1129,378,l.png
1064,DL357e.png,1130,378,l.png
1065,DL357e.png,1130,379,l.png
1066,DL357e.png,590,499,l.png
1067,DL357e.png,591,499,l.png
1068,DL357e.png,591,500,l.png
1069,DL357e.png,1455,574,l.png
1070,DL357e.png,1456,574,l.png
1071,DL357e.png,1456,575,l.png
1072,DL357e.png,1764,255,d.png
1073,DL366e.png,367,123,l.png
1074,DL366e.png,368,123,l.png
1075,DL366e.png,390,123,l.png
1076,DL366e.png,391,123,l.png
1077,DL366e.png,368,124,l.png
1078,DL366e.png,391,124,l.png
1079,DL366e.png,235,203,l.png
1080,DL366e.png,236,203,l.png
1081,DL366e.png,258,203,l.png
1082,DL366e.png,259,203,l.png
1083,DL366e.png,236,204,l.png
1084,DL366e.png,259,204,l.png
1085,DL366e.png,391,206,l.png
1086,DL366e.png,392,206,l.png
1087,DL366e.png,392,207,l.png
1088,DL366e.png,235,227,l.png
1089,DL366e.png,236,227,l.png
1090,DL366e.png,1843,227,l.png
1091,DL366e.png,1844,227,l.png
1092,DL366e.png,1870,227,l.png
1093,DL366e.png,1871,227,l.png
1094,DL366e.png,236,228,l.png
1095,DL366e.png,1844,228,l.png
1096,DL366e.png,1871,228,l.png
1097,DL366e.png,413,229,l.png
1098,DL366e.png,414,229,l.png
1099,DL366e.png,414,230,l.png
1100,DL366e.png,414,252,l.png
1101,DL366e.png,415,252,l.png
1102,DL366e.png,415,253,l.png
1103,DL366e.png,212,280,l.png
1104,DL366e.png,213,280,l.png
1105,DL366e.png,213,281,l.png
1106,DL366e.png,457,284,l.png
1107,DL366e.png,458,284,l.png
1108,DL366e.png,458,285,l.png
1109,DL366e.png,1869,308,l.png
1110,DL366e.png,1870,308,l.png
1111,DL366e.png,1892,308,l.png
1112,DL366e.png,1870,309,l.png
1113,DL366e.png,1892,309,l.png
1114,DL366e.png,619,332,l.png
1115,DL366e.png,619,333,l.png
1116,DL366e.png,124,334,l.png
1117,DL366e.png,125,334,l.png
1118,DL366e.png,149,334,l.png
1119,DL366e.png,150,334,l.png
1120,DL366e.png,125,335,l.png
1121,DL366e.png,150,335,l.png
1122,DL366e.png,150,357,l.png
1123,DL366e.png,150,358,l.png
1124,DL366e.png,151,404,l.png
1125,DL366e.png,151,405,l.png
1126,DL366e.png,130,425,l.png
1127,DL366e.png,131,425,l.png
1128,DL366e.png,131,426,l.png
1129,DL366e.png,153,452,l.png
1130,DL366e.png,154,452,l.png
1131,DL366e.png,154,453,l.png
1132,DL366e.png,1275,479,l.png
1133,DL366e.png,1276,479,l.png
1134,DL366e.png,1276,480,l.png
1135,DL366e.png,149,387,b.png
1136,DL366e.png,129,455,b.png
1137,DL366e.png,129,456,b.png
1138,DL366e.png,1275,530,v.png
1139,DL370e.png,375,180,l.png
1140,DL370e.png,376,180,l.png
1141,DL370e.png,376,181,l.png
1142,DL370e.png,399,203,l.png
1143,DL370e.png,400,203,l.png
1144,DL370e.png,236,229,l.png
1145,DL370e.png,236,230,l.png
1146,DL370e.png,1961,252,l.png
1147,DL370e.png,1962,252,l.png
1148,DL370e.png,1985,252,l.png
1149,DL370e.png,2005,252,l.png
1150,DL370e.png,2006,252,l.png
1151,DL370e.png,1962,253,l.png
1152,DL370e.png,1985,253,l.png
1153,DL370e.png,2006,253,l.png
1154,DL370e.png,212,285,l.png
1155,DL370e.png,213,285,l.png
1156,DL370e.png,213,286,l.png
1157,DL370e.png,1962,308,l.png
1158,DL370e.png,1963,308,l.png
1159,DL370e.png,1963,309,l.png
1160,DL370e.png,145,360,l.png
1161,DL370e.png,146,360,l.png
1162,DL370e.png,523,360,l.png
1163,DL370e.png,524,360,l.png
1164,DL370e.png,146,361,l.png
1165,DL370e.png,524,361,l.png
1166,DL370e.png,146,382,l.png
1167,DL370e.png,147,382,l.png
1168,DL370e.png,524,382,l.png
1169,DL370e.png,525,382,l.png
1170,DL370e.png,147,383,l.png
1171,DL370e.png,525,383,l.png
1172,DL370e.png,125,404,l.png
1173,DL370e.png,126,404,l.png
1174,DL370e.png,147,404,l.png
1175,DL370e.png,148,404,l.png
1176,DL370e.png,126,405,l.png
1177,DL370e.png,148,405,l.png
1178,DL370e.png,504,405,l.png
1179,DL370e.png,505,405,l.png
1180,DL370e.png,505,406,l.png
1181,DL370e.png,461,407,l.png
1182,DL370e.png,462,407,l.png
1183,DL370e.png,462,408,l.png
1184,DL370e.png,482,428,l.png
1185,DL370e.png,483,428,l.png
1186,DL370e.png,505,428,l.png
1187,DL370e.png,126,429,l.png
1188,DL370e.png,127,429,l.png
1189,DL370e.png,483,429,l.png
1190,DL370e.png,505,429,l.png
1191,DL370e.png,127,430,l.png
1192,DL370e.png,506,449,l.png
1193,DL370e.png,547,449,l.png
1194,DL370e.png,548,449,l.png
1195,DL370e.png,1169,449,l.png
1196,DL370e.png,1170,449,l.png
1197,DL370e.png,105,450,l.png
1198,DL370e.png,106,450,l.png
1199,DL370e.png,506,450,l.png
1200,DL370e.png,548,450,l.png
1201,DL370e.png,1170,450,l.png
1202,DL370e.png,106,451,l.png
1203,DL370e.png,1125,471,l.png
1204,DL370e.png,1126,471,l.png
1205,DL370e.png,1188,471,l.png
1206,DL370e.png,1189,471,l.png
1207,DL370e.png,1126,472,l.png
1208,DL370e.png,1189,491,l.png
1209,DL370e.png,1189,492,l.png
1210,DL370e.png,1122,571,l.png
1211,DL370e.png,1123,571,l.png
1212,DL370e.png,1123,572,l.png
1213,DL370e.png,1081,596,l.png
1214,DL370e.png,1082,596,l.png
1215,DL370e.png,1281,596,l.png
1216,DL370e.png,1282,596,l.png
1217,DL370e.png,1082,597,l.png
1218,DL370e.png,1282,597,l.png
1219,DL370e.png,1300,652,e.png
1220,DL370e.png,1301,652,e.png
1221,DL370e.png,1300,653,e.png
1222,DL370e.png,1301,653,e.png
1223,DL370e.png,1302,653,e.png
1224,DL370e.png,1301,654,e.png
1225,DL370e.png,1302,654,e.png
1226,DL370e.png,1303,654,e.png
1227,DL370e.png,1301,655,e.png
1228,DL370e.png,1302,655,e.png
1229,DL370e.png,1303,655,e.png
1230,DL370e.png,1303,656,e.png
1231,DL371e.png,2004,228,l.png
1232,DL371e.png,2005,228,l.png
1233,DL371e.png,2005,229,l.png
1234,DL371e.png,1961,252,l.png
1235,DL371e.png,1962,252,l.png
1236,DL371e.png,1985,252,l.png
1237,DL371e.png,2005,252,l.png
1238,DL371e.png,2006,252,l.png
1239,DL371e.png,1962,253,l.png
1240,DL371e.png,1985,253,l.png
1241,DL371e.png,2006,253,l.png
1242,DL371e.png,1984,278,l.png
1243,DL371e.png,1985,278,l.png
1244,DL371e.png,1985,279,l.png
1245,DL371e.png,125,404,l.png
1246,DL371e.png,126,404,l.png
1247,DL371e.png,126,405,l.png
1248,DL371e.png,1102,448,l.png
1249,DL371e.png,1103,448,l.png
1250,DL371e.png,505,449,l.png
1251,DL371e.png,506,449,l.png
1252,DL371e.png,1103,449,l.png
1253,DL371e.png,482,450,l.png
1254,DL371e.png,483,450,l.png
1255,DL371e.png,506,450,l.png
1256,DL371e.png,483,451,l.png
1257,DL371e.png,126,452,l.png
1258,DL371e.png,127,452,l.png
1259,DL371e.png,127,453,l.png
1260,DL371e.png,1126,470,l.png
1261,DL371e.png,1127,470,l.png
1262,DL371e.png,1127,471,l.png
1263,DL371e.png,1169,471,l.png
1264,DL371e.png,104,473,l.png
1265,DL371e.png,105,473,l.png
1266,DL371e.png,105,474,l.png
1267,DL371e.png,126,474,l.png
1268,DL371e.png,127,474,l.png
1269,DL371e.png,167,474,l.png
1270,DL371e.png,168,474,l.png
1271,DL371e.png,189,474,l.png
1272,DL371e.png,190,474,l.png
1273,DL371e.png,127,475,l.png
1274,DL371e.png,168,475,l.png
1275,DL371e.png,190,475,l.png
1276,DL371e.png,214,494,l.png
1277,DL371e.png,215,494,l.png
1278,DL371e.png,254,494,l.png
1279,DL371e.png,255,494,l.png
1280,DL371e.png,277,494,l.png
1281,DL371e.png,278,494,l.png
1282,DL371e.png,126,495,l.png
1283,DL371e.png,215,495,l.png
1284,DL371e.png,255,495,l.png
1285,DL371e.png,278,495,l.png
1286,DL371e.png,126,496,l.png
1287,DL371e.png,147,496,l.png
1288,DL371e.png,148,496,l.png
1289,DL371e.png,168,496,l.png
1290,DL371e.png,148,497,l.png
1291,DL371e.png,235,515,l.png
1292,DL371e.png,236,515,l.png
1293,DL371e.png,215,516,l.png
1294,DL371e.png,236,516,l.png
1295,DL371e.png,256,516,l.png
1296,DL371e.png,257,516,l.png
1297,DL371e.png,278,516,l.png
1298,DL371e.png,257,517,l.png
1299,DL371e.png,166,518,l.png
1300,DL371e.png,167,518,l.png
1301,DL371e.png,167,519,l.png
1302,DL371e.png,1149,550,l.png
1303,DL371e.png,1150,550,l.png
1304,DL371e.png,1150,551,l.png
1305,DL371e.png,1393,572,l.png
1306,DL371e.png,1394,572,l.png
1307,DL371e.png,632,573,l.png
1308,DL371e.png,633,573,l.png
1309,DL371e.png,633,574,l.png
1310,DL371e.png,125,431,b.png
1311,DL371e.png,145,477,b.png
1312,DL371e.png,104,499,b.png
1313,DL371e.png,190,496,v.png
1314,DL367e.png,389,98,l.png
1315,DL367e.png,389,99,l.png
1316,DL367e.png,367,123,l.png
1317,DL367e.png,368,123,l.png
1318,DL367e.png,390,123,l.png
1319,DL367e.png,391,123,l.png
1320,DL367e.png,345,124,l.png
1321,DL367e.png,346,124,l.png
1322,DL367e.png,368,124,l.png
1323,DL367e.png,391,124,l.png
1324,DL367e.png,346,125,l.png
1325,DL367e.png,346,148,l.png
1326,DL367e.png,368,148,l.png
1327,DL367e.png,369,148,l.png
1328,DL367e.png,346,149,l.png
1329,DL367e.png,369,149,l.png
1330,DL367e.png,258,203,l.png
1331,DL367e.png,259,203,l.png
1332,DL367e.png,280,203,l.png
1333,DL367e.png,281,203,l.png
1334,DL367e.png,259,204,l.png
1335,DL367e.png,281,204,l.png
1336,DL367e.png,190,227,l.png
1337,DL367e.png,413,229,l.png
1338,DL367e.png,414,229,l.png
1339,DL367e.png,441,229,l.png
1340,DL367e.png,442,229,l.png
1341,DL367e.png,414,230,l.png
1342,DL367e.png,442,230,l.png
1343,DL367e.png,414,252,l.png
1344,DL367e.png,415,252,l.png
1345,DL367e.png,415,253,l.png
1346,DL367e.png,1722,255,l.png
1347,DL367e.png,1723,255,l.png
1348,DL367e.png,1767,255,l.png
1349,DL367e.png,1768,255,l.png
1350,DL367e.png,1723,256,l.png
1351,DL367e.png,1768,256,l.png
1352,DL367e.png,457,284,l.png
1353,DL367e.png,458,284,l.png
1354,DL367e.png,458,285,l.png
1355,DL367e.png,1767,309,l.png
1356,DL367e.png,1767,310,l.png
1357,DL367e.png,1299,404,l.png
1358,DL367e.png,1300,404,l.png
1359,DL367e.png,1300,405,l.png
1360,DL367e.png,1323,450,l.png
1361,DL367e.png,1324,450,l.png
1362,DL367e.png,1324,451,l.png
1363,DL367e.png,1346,451,l.png
1364,DL367e.png,1347,451,l.png
1365,DL367e.png,1363,649,l.png
1366,DL367e.png,1364,649,l.png
1367,DL367e.png,1364,650,l.png
1368,DL367e.png,1522,509,c.png
1369,DL367e.png,1522,510,c.png
1370,DL367e.png,1480,532,c.png
1371,DL367e.png,1502,532,c.png
1372,DL367e.png,1481,556,c.png
1373,DL367e.png,1460,577,c.png
1374,DL367e.png,1390,652,t.png
1375,DL367e.png,328,179,v.png
1376,DL367e.png,328,180,v.png
1377,DL367e.png,235,206,v.png
1378,DL367e.png,235,229,v.png
1379,DL367e.png,1436,673,a.png
1380,DL367e.png,1435,674,a.png
1381,DL367e.png,1436,674,a.png
1382,DL367e.png,1412,697,a.png
1383,DL367e.png,1411,698,a.png
1384,DL367e.png,1412,698,a.png
1385,DL367e.png,1436,551,e.png
1386,DL367e.png,1437,551,e.png
1387,DL367e.png,1436,552,e.png
1388,DL367e.png,1437,552,e.png
1389,DL367e.png,1438,552,e.png
1390,DL367e.png,1461,552,e.png
1391,DL367e.png,1462,552,e.png
1392,DL367e.png,1504,552,e.png
1393,DL367e.png,1505,552,e.png
1394,DL367e.png,1437,553,e.png
1395,DL367e.png,1438,553,e.png
1396,DL367e.png,1461,553,e.png
1397,DL367e.png,1462,553,e.png
1398,DL367e.png,1463,553,e.png
1399,DL367e.png,1504,553,e.png
1400,DL367e.png,1505,553,e.png
1401,DL367e.png,1506,553,e.png
1402,DL367e.png,1462,554,e.png
1403,DL367e.png,1463,554,e.png
1404,DL367e.png,1505,554,e.png
1405,DL367e.png,1506,554,e.png
1406,DL367e.png,1437,573,e.png
1407,DL367e.png,1438,573,e.png
1408,DL367e.png,1437,574,e.png
1409,DL367e.png,1438,574,e.png
1410,DL367e.png,1439,574,e.png
1411,DL367e.png,1438,575,e.png
1412,DL367e.png,1439,575,e.png
1413,DL367e.png,1440,575,e.png
1414,DL367e.png,1439,576,e.png
1415,DL367e.png,1440,576,e.png
1416,DL367e.png,1440,577,e.png
1417,DL367e.png,1342,673,e.png
1418,DL367e.png,1343,673,e.png
1419,DL367e.png,1414,673,e.png
1420,DL367e.png,1415,673,e.png
1421,DL367e.png,1342,674,e.png
1422,DL367e.png,1343,674,e.png
1423,DL367e.png,1344,674,e.png
1424,DL367e.png,1364,674,e.png
1425,DL367e.png,1365,674,e.png
1426,DL367e.png,1415,674,e.png
1427,DL367e.png,1343,675,e.png
1428,DL367e.png,1344,675,e.png
1429,DL367e.png,1365,675,e.png
1430,DL367e.png,1344,676,e.png
1431,DL367e.png,1436,695,e.png
1432,DL367e.png,1437,695,e.png
1433,DL367e.png,1436,696,e.png
1434,DL367e.png,1437,696,e.png
1435,DL367e.png,1438,696,e.png
1436,DL367e.png,1437,697,e.png
1437,DL367e.png,1438,697,e.png
1438,DL367e.png,1439,697,e.png
1439,DL367e.png,1437,698,e.png
1440,DL367e.png,1438,698,e.png
1441,DL367e.png,1439,698,e.png
1442,DL367e.png,1439,699,e.png
