Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value,Sources
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/1/15,9/1/15,0.095516066,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/2/15,9/2/15,0.100625708,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/3/15,9/3/15,0.099901007,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/4/15,9/4/15,0.101626024,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/5/15,9/5/15,0.118055261,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/6/15,9/6/15,0.11298079,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/7/15,9/7/15,0.112398385,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/8/15,9/8/15,0.111875651,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/9/15,9/9/15,0.100021944,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/10/15,9/10/15,0.094005393,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/11/15,9/11/15,0.093666306,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/12/15,9/12/15,0.090986221,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/13/15,9/13/15,0.090763555,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/14/15,9/14/15,0.086191138,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/15/15,9/15/15,0.085333309,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/16/15,9/16/15,0.08253765,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/17/15,9/17/15,0.073104923,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/18/15,9/18/15,0.069743144,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/19/15,9/19/15,0.065535633,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/20/15,9/20/15,0.098034193,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/21/15,9/21/15,0.100932844,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/22/15,9/22/15,0.111651278,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/23/15,9/23/15,0.101813227,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/24/15,9/24/15,0.098446024,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/25/15,9/25/15,0.080337525,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/26/15,9/26/15,0.079290534,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/27/15,9/27/15,0.077704539,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/28/15,9/28/15,0.073169447,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/29/15,9/29/15,0.069148149,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,9/30/15,9/30/15,0.079919587,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/1/15,10/1/15,0.079909676,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/2/15,10/2/15,0.074036768,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/3/15,10/3/15,0.081104469,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/4/15,10/4/15,0.079497662,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/5/15,10/5/15,0.060928492,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/6/15,10/6/15,0.056181627,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/7/15,10/7/15,0.051354486,"SMOS,Gro Intelligence"
